OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Gender,Age,City,State,Region,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMode,SalesPerson,Segment,Channel,Returned
7027,2025-08-24,2025-08-28,C7872,Customer 2825,Male,37,Mumbai,Maharashtra,West,P926,Chair,Furniture,Office,4,129.32,0.2,413.82,362.1,51.72,Net Banking,Karan,Corporate,Retail,No
7028,2025-06-11,2025-06-13,C3505,Customer 1703,Male,36,Hyderabad,Telangana,South,P261,Chair,Furniture,Office,9,135.74,0.0,1221.66,855.16,366.5,Cash,Priya,Consumer,Retail,Yes
7029,2025-05-03,2025-05-04,C7668,Customer 1639,Male,61,Chennai,Tamil Nadu,South,P194,Chair,Furniture,Office,1,120.48,0.2,96.38,84.34,12.04,Net Banking,Karan,Consumer,Online,Yes
7030,2024-11-27,2024-12-04,C1208,Customer 421,Female,26,Delhi,Delhi,North,P805,Chair,Furniture,Office,1,99.34,0.1,89.41,69.54,19.87,UPI,Sneha,Consumer,Online,Yes
7031,2025-11-20,2025-11-21,C2632,Customer 2039,Male,24,Chennai,Tamil Nadu,South,P787,Desk,Furniture,Office,5,286.6,0.1,1289.7,1003.1,286.6,Debit Card,Rahul,Home Office,Online,No
7032,2025-12-24,2025-12-30,C7231,Customer 2166,Male,22,Delhi,Delhi,North,P807,Printer,Electronics,Office,7,177.96,0.05,1183.43,872.0,311.43,Credit Card,Amit,Corporate,Online,No
7033,2024-12-15,2024-12-21,C5299,Customer 2706,Female,30,Mumbai,Maharashtra,West,P461,Desk,Furniture,Office,5,258.61,0.15,1099.09,905.14,193.95,Credit Card,Amit,Corporate,Online,Yes
7034,2025-09-06,2025-09-07,C4985,Customer 264,Male,59,Hyderabad,Telangana,South,P673,Chair,Furniture,Office,9,139.77,0.05,1195.03,880.55,314.48,Net Banking,Rahul,Corporate,Retail,Yes
7035,2025-11-27,2025-12-01,C6353,Customer 906,Male,33,Chennai,Tamil Nadu,South,P252,Headphones,Electronics,Audio,5,71.58,0.1,322.11,250.53,71.58,Cash,Neha,Consumer,Retail,Yes
7036,2025-06-27,2025-06-28,C3512,Customer 1753,Female,41,Pune,Maharashtra,West,P244,Chair,Furniture,Office,1,126.21,0.05,119.9,88.35,31.55,Net Banking,Sneha,Consumer,Retail,No
7037,2025-07-13,2025-07-14,C5188,Customer 892,Male,58,Pune,Maharashtra,West,P369,Printer,Electronics,Office,2,155.12,0.05,294.73,217.17,77.56,Net Banking,Sneha,Home Office,Retail,No
7038,2025-03-18,2025-03-24,C4076,Customer 536,Male,64,Delhi,Delhi,North,P158,Printer,Electronics,Office,5,192.26,0.0,961.3,672.91,288.39,Cash,Amit,Consumer,Retail,Yes
7039,2024-12-26,2024-12-30,C5624,Customer 2060,Male,40,Delhi,Delhi,North,P720,Headphones,Electronics,Audio,10,93.98,0.2,751.84,657.86,93.98,Credit Card,Priya,Home Office,Online,Yes
7040,2025-08-20,2025-08-26,C7508,Customer 1259,Female,62,Pune,Maharashtra,West,P572,Phone,Electronics,Mobiles,2,594.45,0.05,1129.45,832.23,297.22,Cash,Rahul,Consumer,Retail,Yes
7041,2024-03-22,2024-03-25,C9830,Customer 912,Female,43,Mumbai,Maharashtra,West,P200,Laptop,Electronics,Computers,9,735.03,0.15,5622.98,4630.69,992.29,Net Banking,Karan,Corporate,Retail,Yes
7042,2024-09-14,2024-09-16,C4739,Customer 1642,Male,23,Delhi,Delhi,North,P600,Printer,Electronics,Office,6,201.24,0.1,1086.7,845.21,241.49,Credit Card,Karan,Consumer,Retail,No
7043,2024-01-09,2024-01-10,C4196,Customer 738,Male,65,Kolkata,West Bengal,East,P587,Chair,Furniture,Office,1,122.08,0.1,109.87,85.46,24.41,UPI,Priya,Corporate,Online,No
7044,2025-12-02,2025-12-06,C7612,Customer 2671,Male,30,Hyderabad,Telangana,South,P207,Chair,Furniture,Office,5,114.29,0.15,485.73,400.01,85.72,UPI,Rahul,Corporate,Retail,Yes
7045,2024-04-25,2024-04-26,C7626,Customer 1144,Female,23,Pune,Maharashtra,West,P330,Phone,Electronics,Mobiles,6,416.95,0.1,2251.53,1751.19,500.34,Debit Card,Priya,Home Office,Retail,Yes
7046,2025-05-10,2025-05-17,C3824,Customer 2206,Female,50,Chennai,Tamil Nadu,South,P515,Printer,Electronics,Office,10,206.07,0.05,1957.66,1442.49,515.17,UPI,Neha,Corporate,Online,No
7047,2025-04-03,2025-04-10,C5816,Customer 901,Female,43,Mumbai,Maharashtra,West,P425,Laptop,Electronics,Computers,7,742.63,0.2,4158.73,3638.89,519.84,Credit Card,Amit,Consumer,Online,No
7048,2024-11-08,2024-11-12,C1384,Customer 1638,Male,24,Pune,Maharashtra,West,P457,Laptop,Electronics,Computers,10,707.79,0.1,6370.11,4954.53,1415.58,Debit Card,Sneha,Corporate,Online,Yes
7049,2025-07-08,2025-07-15,C7079,Customer 1841,Male,49,Delhi,Delhi,North,P468,Chair,Furniture,Office,7,123.05,0.1,775.22,602.94,172.28,Debit Card,Priya,Consumer,Retail,Yes
7050,2024-07-05,2024-07-06,C4637,Customer 137,Female,27,Bengaluru,Karnataka,South,P250,Headphones,Electronics,Audio,9,91.25,0.15,698.06,574.88,123.18,Credit Card,Priya,Consumer,Retail,Yes
7051,2024-09-15,2024-09-22,C5623,Customer 2589,Female,20,Pune,Maharashtra,West,P600,Laptop,Electronics,Computers,3,832.09,0.05,2371.46,1747.39,624.07,Credit Card,Sneha,Home Office,Retail,Yes
7052,2025-08-25,2025-08-28,C4681,Customer 501,Female,38,Chennai,Tamil Nadu,South,P313,Laptop,Electronics,Computers,3,584.33,0.0,1752.99,1227.09,525.9,Net Banking,Neha,Consumer,Retail,Yes
7053,2024-12-28,2024-12-30,C3661,Customer 660,Male,46,Kolkata,West Bengal,East,P894,Headphones,Electronics,Audio,1,80.6,0.0,80.6,56.42,24.18,Cash,Karan,Corporate,Retail,No
7054,2024-07-26,2024-07-31,C3071,Customer 930,Female,25,Chennai,Tamil Nadu,South,P597,Printer,Electronics,Office,2,156.55,0.2,250.48,219.17,31.31,Credit Card,Neha,Corporate,Retail,Yes
7055,2025-05-09,2025-05-10,C7508,Customer 1052,Male,48,Hyderabad,Telangana,South,P492,Headphones,Electronics,Audio,10,71.5,0.2,572.0,500.5,71.5,Credit Card,Amit,Corporate,Online,Yes
7056,2024-11-09,2024-11-16,C9509,Customer 1719,Male,34,Chennai,Tamil Nadu,South,P213,Printer,Electronics,Office,4,181.73,0.05,690.57,508.84,181.73,Debit Card,Neha,Home Office,Retail,Yes
7057,2024-11-07,2024-11-09,C4072,Customer 160,Male,26,Kolkata,West Bengal,East,P312,Headphones,Electronics,Audio,2,78.02,0.2,124.83,109.23,15.6,Credit Card,Amit,Consumer,Online,No
7058,2025-06-30,2025-07-05,C6153,Customer 2818,Female,30,Mumbai,Maharashtra,West,P473,Phone,Electronics,Mobiles,10,586.9,0.15,4988.65,4108.3,880.35,Net Banking,Priya,Consumer,Online,Yes
7059,2024-07-06,2024-07-12,C8913,Customer 2660,Female,45,Pune,Maharashtra,West,P698,Desk,Furniture,Office,9,259.12,0.05,2215.48,1632.46,583.02,Net Banking,Karan,Corporate,Retail,No
7060,2024-03-15,2024-03-21,C5590,Customer 1601,Male,33,Delhi,Delhi,North,P945,Printer,Electronics,Office,10,162.34,0.15,1379.89,1136.38,243.51,Cash,Priya,Consumer,Online,No
7061,2025-09-20,2025-09-27,C4452,Customer 2026,Male,35,Delhi,Delhi,North,P647,Phone,Electronics,Mobiles,5,590.5,0.05,2804.88,2066.75,738.13,Net Banking,Amit,Corporate,Online,Yes
7062,2024-04-20,2024-04-26,C4485,Customer 1289,Male,27,Pune,Maharashtra,West,P933,Phone,Electronics,Mobiles,9,552.95,0.2,3981.24,3483.59,497.65,Credit Card,Sneha,Corporate,Online,No
7063,2025-03-07,2025-03-09,C2961,Customer 2883,Female,63,Delhi,Delhi,North,P699,Chair,Furniture,Office,4,133.44,0.05,507.07,373.63,133.44,Credit Card,Karan,Consumer,Retail,Yes
7064,2025-08-17,2025-08-23,C7473,Customer 2838,Male,53,Kolkata,West Bengal,East,P570,Desk,Furniture,Office,10,297.14,0.0,2971.4,2079.98,891.42,Credit Card,Amit,Home Office,Retail,No
7065,2024-06-26,2024-06-29,C5584,Customer 2459,Male,42,Hyderabad,Telangana,South,P181,Headphones,Electronics,Audio,7,69.74,0.0,488.18,341.73,146.45,UPI,Neha,Corporate,Online,No
7066,2025-10-27,2025-11-01,C9843,Customer 875,Female,31,Bengaluru,Karnataka,South,P979,Printer,Electronics,Office,8,168.36,0.15,1144.85,942.82,202.03,Debit Card,Neha,Consumer,Online,Yes
7067,2024-09-02,2024-09-09,C4151,Customer 1992,Male,26,Hyderabad,Telangana,South,P981,Phone,Electronics,Mobiles,5,476.0,0.0,2380.0,1666.0,714.0,Net Banking,Neha,Consumer,Online,No
7068,2024-12-24,2024-12-30,C1316,Customer 490,Female,20,Mumbai,Maharashtra,West,P344,Desk,Furniture,Office,8,235.37,0.05,1788.81,1318.07,470.74,Debit Card,Amit,Corporate,Retail,No
7069,2024-11-22,2024-11-25,C1548,Customer 2825,Female,39,Delhi,Delhi,North,P270,Headphones,Electronics,Audio,10,94.97,0.15,807.25,664.79,142.46,Debit Card,Priya,Consumer,Online,No
7070,2024-09-09,2024-09-14,C5547,Customer 1490,Female,44,Chennai,Tamil Nadu,South,P526,Laptop,Electronics,Computers,5,584.88,0.0,2924.4,2047.08,877.32,UPI,Rahul,Home Office,Retail,No
7071,2025-11-17,2025-11-21,C7120,Customer 73,Male,34,Pune,Maharashtra,West,P464,Laptop,Electronics,Computers,1,715.38,0.0,715.38,500.77,214.61,Net Banking,Karan,Corporate,Retail,Yes
7072,2025-05-28,2025-05-31,C9531,Customer 794,Male,27,Pune,Maharashtra,West,P407,Phone,Electronics,Mobiles,2,465.07,0.2,744.11,651.1,93.01,Debit Card,Karan,Corporate,Retail,Yes
7073,2025-07-03,2025-07-07,C2243,Customer 130,Female,57,Bengaluru,Karnataka,South,P418,Desk,Furniture,Office,2,241.48,0.0,482.96,338.07,144.89,UPI,Amit,Home Office,Retail,No
7074,2025-09-30,2025-10-05,C7642,Customer 263,Female,48,Mumbai,Maharashtra,West,P289,Chair,Furniture,Office,8,125.52,0.1,903.74,702.91,200.83,Credit Card,Sneha,Corporate,Retail,Yes
7075,2024-06-08,2024-06-14,C7624,Customer 1282,Female,32,Bengaluru,Karnataka,South,P636,Printer,Electronics,Office,7,191.73,0.15,1140.79,939.48,201.31,Net Banking,Rahul,Consumer,Online,No
7076,2024-07-24,2024-07-31,C9271,Customer 2271,Male,48,Pune,Maharashtra,West,P518,Chair,Furniture,Office,4,103.38,0.1,372.17,289.46,82.71,Net Banking,Karan,Consumer,Retail,Yes
7077,2025-10-09,2025-10-14,C1865,Customer 1988,Female,44,Hyderabad,Telangana,South,P462,Chair,Furniture,Office,1,137.05,0.05,130.2,95.94,34.26,Net Banking,Neha,Home Office,Online,No
7078,2024-05-29,2024-06-02,C3318,Customer 2117,Male,64,Pune,Maharashtra,West,P447,Chair,Furniture,Office,9,116.72,0.1,945.43,735.34,210.09,Net Banking,Karan,Corporate,Online,No
7079,2024-02-02,2024-02-09,C4861,Customer 1925,Male,64,Kolkata,West Bengal,East,P970,Phone,Electronics,Mobiles,1,513.64,0.0,513.64,359.55,154.09,Debit Card,Karan,Consumer,Retail,Yes
7080,2024-02-15,2024-02-16,C4661,Customer 1888,Male,39,Pune,Maharashtra,West,P804,Desk,Furniture,Office,4,272.41,0.15,926.19,762.75,163.44,Net Banking,Karan,Corporate,Retail,Yes
7081,2024-09-22,2024-09-24,C5540,Customer 2845,Male,55,Bengaluru,Karnataka,South,P243,Phone,Electronics,Mobiles,6,519.3,0.1,2804.22,2181.06,623.16,Debit Card,Karan,Home Office,Online,No
7082,2024-02-02,2024-02-04,C7762,Customer 2883,Male,43,Bengaluru,Karnataka,South,P559,Chair,Furniture,Office,10,134.98,0.0,1349.8,944.86,404.94,Net Banking,Neha,Corporate,Online,Yes
7083,2025-09-25,2025-09-27,C7809,Customer 1877,Male,29,Kolkata,West Bengal,East,P249,Headphones,Electronics,Audio,7,86.87,0.15,516.88,425.66,91.22,Debit Card,Priya,Consumer,Online,Yes
7084,2024-02-07,2024-02-09,C1381,Customer 2976,Female,64,Chennai,Tamil Nadu,South,P587,Laptop,Electronics,Computers,8,817.95,0.1,5889.24,4580.52,1308.72,Credit Card,Neha,Corporate,Retail,Yes
7085,2025-04-28,2025-05-05,C8551,Customer 2270,Male,28,Hyderabad,Telangana,South,P853,Laptop,Electronics,Computers,3,732.3,0.0,2196.9,1537.83,659.07,Credit Card,Priya,Consumer,Retail,Yes
7086,2024-05-07,2024-05-14,C6511,Customer 215,Male,32,Hyderabad,Telangana,South,P739,Printer,Electronics,Office,10,207.56,0.15,1764.26,1452.92,311.34,Net Banking,Amit,Corporate,Retail,Yes
7087,2024-11-12,2024-11-14,C4404,Customer 1292,Male,30,Delhi,Delhi,North,P704,Desk,Furniture,Office,2,281.05,0.0,562.1,393.47,168.63,UPI,Sneha,Home Office,Online,No
7088,2024-09-23,2024-09-27,C8119,Customer 2126,Male,46,Hyderabad,Telangana,South,P961,Laptop,Electronics,Computers,7,602.53,0.05,4006.82,2952.4,1054.42,Credit Card,Rahul,Corporate,Online,No
7089,2024-01-22,2024-01-26,C2813,Customer 587,Male,39,Hyderabad,Telangana,South,P199,Phone,Electronics,Mobiles,5,567.25,0.0,2836.25,1985.37,850.88,Cash,Neha,Corporate,Retail,No
7090,2024-06-07,2024-06-10,C7362,Customer 2645,Male,22,Kolkata,West Bengal,East,P839,Chair,Furniture,Office,10,141.69,0.15,1204.37,991.83,212.54,Debit Card,Amit,Consumer,Retail,No
7091,2025-03-17,2025-03-18,C6675,Customer 1215,Female,22,Delhi,Delhi,North,P560,Headphones,Electronics,Audio,10,66.72,0.15,567.12,467.04,100.08,Cash,Priya,Corporate,Online,Yes
7092,2024-04-13,2024-04-17,C3939,Customer 1756,Male,23,Delhi,Delhi,North,P899,Headphones,Electronics,Audio,7,72.63,0.0,508.41,355.89,152.52,Cash,Karan,Consumer,Retail,No
7093,2024-09-29,2024-10-01,C1988,Customer 1483,Female,59,Bengaluru,Karnataka,South,P789,Headphones,Electronics,Audio,5,91.14,0.15,387.34,318.99,68.35,Cash,Neha,Corporate,Retail,Yes
7094,2024-11-29,2024-12-01,C4966,Customer 1966,Female,28,Mumbai,Maharashtra,West,P483,Chair,Furniture,Office,4,127.52,0.15,433.57,357.06,76.51,Debit Card,Sneha,Home Office,Online,Yes
7095,2025-11-17,2025-11-20,C3305,Customer 1650,Female,32,Bengaluru,Karnataka,South,P702,Headphones,Electronics,Audio,7,80.81,0.0,565.67,395.97,169.7,Credit Card,Sneha,Home Office,Retail,No
7096,2025-11-13,2025-11-15,C3565,Customer 1493,Female,29,Chennai,Tamil Nadu,South,P939,Headphones,Electronics,Audio,4,79.59,0.0,318.36,222.85,95.51,Net Banking,Rahul,Home Office,Online,Yes
7097,2024-08-14,2024-08-20,C6244,Customer 1797,Female,50,Delhi,Delhi,North,P645,Phone,Electronics,Mobiles,3,453.26,0.1,1223.8,951.85,271.95,Debit Card,Neha,Corporate,Online,No
7098,2025-02-10,2025-02-11,C8446,Customer 785,Female,50,Bengaluru,Karnataka,South,P646,Desk,Furniture,Office,4,252.15,0.15,857.31,706.02,151.29,Cash,Sneha,Home Office,Retail,No
7099,2024-04-18,2024-04-23,C1194,Customer 2486,Male,32,Chennai,Tamil Nadu,South,P890,Desk,Furniture,Office,2,272.22,0.05,517.22,381.11,136.11,Debit Card,Sneha,Corporate,Retail,No
7100,2024-06-26,2024-06-28,C4651,Customer 655,Male,28,Bengaluru,Karnataka,South,P968,Printer,Electronics,Office,7,206.47,0.05,1373.03,1011.7,361.33,Net Banking,Sneha,Consumer,Retail,No
7101,2025-11-21,2025-11-27,C2175,Customer 2332,Female,38,Bengaluru,Karnataka,South,P993,Headphones,Electronics,Audio,2,81.78,0.2,130.85,114.49,16.36,Cash,Priya,Corporate,Retail,No
7102,2025-01-29,2025-02-04,C2691,Customer 1706,Male,22,Hyderabad,Telangana,South,P125,Desk,Furniture,Office,2,274.29,0.0,548.58,384.01,164.57,Net Banking,Sneha,Home Office,Online,Yes
7103,2025-09-03,2025-09-05,C7589,Customer 2180,Female,59,Delhi,Delhi,North,P853,Chair,Furniture,Office,1,140.26,0.1,126.23,98.18,28.05,Credit Card,Karan,Home Office,Online,No
7104,2025-12-06,2025-12-07,C1743,Customer 728,Female,23,Bengaluru,Karnataka,South,P543,Phone,Electronics,Mobiles,3,432.92,0.0,1298.76,909.13,389.63,Cash,Karan,Corporate,Online,No
7105,2024-08-14,2024-08-16,C7426,Customer 98,Male,23,Hyderabad,Telangana,South,P992,Chair,Furniture,Office,1,130.42,0.1,117.38,91.29,26.09,UPI,Rahul,Consumer,Retail,No
7106,2024-01-08,2024-01-12,C6330,Customer 2104,Male,21,Pune,Maharashtra,West,P703,Headphones,Electronics,Audio,10,85.12,0.15,723.52,595.84,127.68,Net Banking,Neha,Corporate,Retail,No
7107,2024-04-05,2024-04-12,C6990,Customer 1606,Female,33,Bengaluru,Karnataka,South,P650,Chair,Furniture,Office,1,134.73,0.15,114.52,94.31,20.21,UPI,Priya,Corporate,Online,No
7108,2024-04-01,2024-04-04,C2896,Customer 2642,Male,54,Delhi,Delhi,North,P904,Phone,Electronics,Mobiles,3,461.99,0.1,1247.37,970.18,277.19,Credit Card,Sneha,Corporate,Online,Yes
7109,2024-10-17,2024-10-18,C2860,Customer 1892,Female,54,Mumbai,Maharashtra,West,P335,Chair,Furniture,Office,5,108.5,0.2,434.0,379.75,54.25,UPI,Amit,Home Office,Online,No
7110,2025-10-11,2025-10-12,C3959,Customer 864,Male,49,Mumbai,Maharashtra,West,P717,Desk,Furniture,Office,6,251.28,0.2,1206.14,1055.38,150.76,Debit Card,Amit,Corporate,Online,Yes
7111,2025-05-03,2025-05-10,C3549,Customer 2448,Male,21,Bengaluru,Karnataka,South,P484,Headphones,Electronics,Audio,7,83.98,0.15,499.68,411.5,88.18,UPI,Neha,Home Office,Retail,Yes
7112,2025-06-15,2025-06-17,C7616,Customer 2942,Male,52,Pune,Maharashtra,West,P620,Headphones,Electronics,Audio,7,71.43,0.0,500.01,350.01,150.0,Net Banking,Sneha,Home Office,Retail,Yes
7113,2024-11-22,2024-11-24,C6423,Customer 1085,Female,43,Bengaluru,Karnataka,South,P971,Desk,Furniture,Office,9,219.91,0.05,1880.23,1385.43,494.8,Net Banking,Amit,Corporate,Online,No
7114,2024-12-02,2024-12-05,C3521,Customer 2831,Female,61,Pune,Maharashtra,West,P342,Chair,Furniture,Office,6,112.59,0.2,540.43,472.88,67.55,Debit Card,Sneha,Home Office,Retail,No
7115,2024-11-26,2024-12-02,C4731,Customer 1081,Male,40,Bengaluru,Karnataka,South,P623,Chair,Furniture,Office,9,102.84,0.0,925.56,647.89,277.67,UPI,Karan,Consumer,Online,No
7116,2025-02-15,2025-02-16,C3621,Customer 2350,Male,38,Delhi,Delhi,North,P683,Chair,Furniture,Office,4,117.17,0.2,374.94,328.08,46.86,UPI,Amit,Corporate,Online,No
7117,2024-05-08,2024-05-12,C1697,Customer 1524,Female,51,Hyderabad,Telangana,South,P694,Chair,Furniture,Office,5,119.37,0.05,567.01,417.8,149.21,UPI,Sneha,Home Office,Retail,Yes
7118,2025-09-24,2025-10-01,C3645,Customer 1540,Female,23,Delhi,Delhi,North,P713,Phone,Electronics,Mobiles,5,522.9,0.15,2222.32,1830.15,392.17,Credit Card,Neha,Consumer,Online,No
7119,2024-02-16,2024-02-21,C6115,Customer 682,Female,51,Kolkata,West Bengal,East,P883,Printer,Electronics,Office,4,160.05,0.0,640.2,448.14,192.06,UPI,Sneha,Consumer,Retail,Yes
7120,2024-12-14,2024-12-15,C4205,Customer 1828,Female,43,Mumbai,Maharashtra,West,P342,Headphones,Electronics,Audio,1,87.37,0.1,78.63,61.16,17.47,Net Banking,Karan,Corporate,Retail,No
7121,2024-09-03,2024-09-09,C6685,Customer 1453,Female,59,Mumbai,Maharashtra,West,P409,Printer,Electronics,Office,10,193.68,0.05,1839.96,1355.76,484.2,Debit Card,Karan,Consumer,Retail,No
7122,2025-06-30,2025-07-02,C2292,Customer 1113,Male,37,Pune,Maharashtra,West,P234,Desk,Furniture,Office,9,206.98,0.05,1769.68,1303.97,465.71,Credit Card,Rahul,Consumer,Retail,Yes
7123,2025-09-14,2025-09-18,C5113,Customer 2501,Male,20,Kolkata,West Bengal,East,P114,Desk,Furniture,Office,9,226.05,0.2,1627.56,1424.12,203.44,Cash,Sneha,Consumer,Online,Yes
7124,2024-07-08,2024-07-13,C2880,Customer 2837,Female,38,Kolkata,West Bengal,East,P489,Desk,Furniture,Office,10,255.88,0.05,2430.86,1791.16,639.7,Cash,Neha,Corporate,Online,Yes
7125,2025-10-10,2025-10-13,C6433,Customer 920,Male,23,Mumbai,Maharashtra,West,P728,Printer,Electronics,Office,7,165.8,0.15,986.51,812.42,174.09,Debit Card,Karan,Corporate,Retail,Yes
7126,2024-11-08,2024-11-12,C2462,Customer 1476,Male,63,Chennai,Tamil Nadu,South,P420,Printer,Electronics,Office,8,195.09,0.1,1404.65,1092.5,312.15,Cash,Priya,Consumer,Retail,Yes
7127,2025-01-02,2025-01-04,C8887,Customer 798,Male,37,Kolkata,West Bengal,East,P560,Laptop,Electronics,Computers,3,806.36,0.15,2056.22,1693.36,362.86,Cash,Priya,Home Office,Retail,Yes
7128,2025-09-15,2025-09-16,C5609,Customer 1148,Male,32,Mumbai,Maharashtra,West,P806,Headphones,Electronics,Audio,4,86.43,0.2,276.58,242.0,34.58,Net Banking,Amit,Consumer,Online,Yes
7129,2025-10-02,2025-10-05,C6467,Customer 2454,Male,65,Hyderabad,Telangana,South,P515,Laptop,Electronics,Computers,3,610.25,0.1,1647.67,1281.52,366.15,Credit Card,Karan,Home Office,Retail,Yes
7130,2024-05-09,2024-05-11,C4670,Customer 905,Female,48,Chennai,Tamil Nadu,South,P693,Printer,Electronics,Office,6,191.08,0.0,1146.48,802.54,343.94,Net Banking,Neha,Consumer,Online,No
7131,2025-03-03,2025-03-10,C2766,Customer 449,Male,59,Mumbai,Maharashtra,West,P414,Phone,Electronics,Mobiles,7,563.45,0.2,3155.32,2760.91,394.41,Net Banking,Sneha,Home Office,Online,Yes
7132,2025-07-17,2025-07-23,C5773,Customer 1206,Female,39,Chennai,Tamil Nadu,South,P744,Phone,Electronics,Mobiles,3,465.92,0.15,1188.1,978.43,209.67,Cash,Karan,Consumer,Retail,Yes
7133,2025-01-17,2025-01-20,C8573,Customer 2266,Female,56,Mumbai,Maharashtra,West,P533,Laptop,Electronics,Computers,4,606.35,0.15,2061.59,1697.78,363.81,Cash,Amit,Consumer,Online,Yes
7134,2024-04-10,2024-04-17,C6024,Customer 2302,Female,51,Delhi,Delhi,North,P734,Chair,Furniture,Office,5,109.89,0.0,549.45,384.62,164.83,Credit Card,Priya,Consumer,Retail,No
7135,2025-02-09,2025-02-10,C1884,Customer 1597,Female,55,Chennai,Tamil Nadu,South,P334,Chair,Furniture,Office,5,141.28,0.2,565.12,494.48,70.64,Cash,Karan,Consumer,Online,Yes
7136,2024-08-05,2024-08-12,C2776,Customer 1765,Female,32,Chennai,Tamil Nadu,South,P677,Printer,Electronics,Office,2,148.33,0.15,252.16,207.66,44.5,Credit Card,Sneha,Home Office,Retail,No
7137,2025-07-28,2025-08-01,C8352,Customer 1357,Female,64,Kolkata,West Bengal,East,P248,Desk,Furniture,Office,5,265.14,0.1,1193.13,927.99,265.14,Credit Card,Karan,Corporate,Retail,No
7138,2025-12-03,2025-12-10,C1111,Customer 2910,Male,27,Mumbai,Maharashtra,West,P400,Printer,Electronics,Office,7,198.21,0.15,1179.35,971.23,208.12,UPI,Karan,Corporate,Online,No
7139,2025-05-22,2025-05-29,C8702,Customer 1750,Male,52,Mumbai,Maharashtra,West,P771,Phone,Electronics,Mobiles,1,529.87,0.2,423.9,370.91,52.99,Credit Card,Amit,Corporate,Retail,Yes
7140,2024-08-02,2024-08-04,C6882,Customer 207,Male,33,Delhi,Delhi,North,P585,Laptop,Electronics,Computers,3,615.14,0.0,1845.42,1291.79,553.63,Cash,Priya,Home Office,Retail,No
7141,2024-10-31,2024-11-07,C7785,Customer 2966,Male,18,Bengaluru,Karnataka,South,P149,Desk,Furniture,Office,4,274.12,0.2,877.18,767.54,109.64,Debit Card,Neha,Consumer,Retail,No
7142,2024-08-23,2024-08-24,C2857,Customer 2815,Male,27,Kolkata,West Bengal,East,P995,Printer,Electronics,Office,8,201.73,0.15,1371.76,1129.69,242.07,Net Banking,Amit,Corporate,Retail,Yes
7143,2024-10-13,2024-10-20,C8981,Customer 702,Female,39,Mumbai,Maharashtra,West,P297,Desk,Furniture,Office,7,285.28,0.0,1996.96,1397.87,599.09,UPI,Rahul,Corporate,Retail,No
7144,2025-06-26,2025-07-03,C3336,Customer 1831,Female,51,Kolkata,West Bengal,East,P713,Phone,Electronics,Mobiles,5,564.84,0.05,2682.99,1976.94,706.05,Debit Card,Rahul,Home Office,Retail,Yes
7145,2024-07-23,2024-07-25,C1836,Customer 20,Male,24,Pune,Maharashtra,West,P709,Desk,Furniture,Office,3,294.35,0.2,706.44,618.13,88.31,Credit Card,Karan,Consumer,Retail,No
7146,2025-11-22,2025-11-28,C3990,Customer 2871,Male,21,Chennai,Tamil Nadu,South,P785,Laptop,Electronics,Computers,5,690.06,0.05,3277.78,2415.21,862.57,Cash,Sneha,Home Office,Online,Yes
7147,2025-08-09,2025-08-14,C4860,Customer 1061,Female,40,Delhi,Delhi,North,P809,Printer,Electronics,Office,4,164.22,0.0,656.88,459.82,197.06,UPI,Amit,Consumer,Retail,No
